,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
166,['We are all thrilled that we gave you such good and happy memories at Bokan and thank you for this amazing feedback. I love that you bring your friends to visit us when they are in town! I am sure we will help you make so many more memories in the future and we look forward to this. Jacqui & The Bokan Family'],"['A really welcoming sky bar with fantastic 360 views across the whole of London - great service with very friendly staff! We always bring our various friends here when they visit from overseas, and they are always, without fail, stunned by the experience. Thank you Sky Bar at Bokan for giving us so many good and happy memories.']", August 2018,g186338-d12156905-r604337735,g186338-d12156905,"['Value', 'Service', 'Food']","['50', '50', '50']",5,8 August 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '7'], ['thumbs-up-fill', '8']]","['London, United Kingdom']",lawrenceandsallyg,A truly wonderful experience!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r604337735-Bokan_37_Restaurant-London_England.html
167,"['WOW, we love our 5 star review.... and of course that we cooked your steak to perfection! The views are fabulous and when backed up by great food and attentive service what more could you ask for. I am sure we will welcome you back soon and we are looking forward to it. Jacqui & The Bokan Family']","['The food is sublime none of us could fault what we had and my steak was cooked to perfection. The service was excellent, we were a group of 5 and they ensured when requested that we had a window side table to enjoy the views. Very attentive when a food allergy risk was raised. Would recommend to anyone, menu may seem pricey but the food served is worth every penny']", August 2018,g186338-d12156905-r605692820,g186338-d12156905,[],[],5,12 August 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '13'], ['thumbs-up-fill', '9']]","['Essex, United Kingdom']",Sarzp,"Very, very good.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r605692820-Bokan_37_Restaurant-London_England.html
168,['We just love your review and of course delighted that you also rewarded us with 5 stars at Bokan. The Gin cocktails are a favourite with many of our guests so I am thrilled that you enjoyed them and of course the fabulous view. I am sure we will welcome you back soon and we look forward to it. Many thanks. Jacqui McMillan & The Bokan Family'],"[""Very attentive employees which want to help in every way to offer a great service. We had a couple of Cocktails up at the Bokan-Terasse (40th floor) with it's incredible view over London""]", August 2018,g186338-d12156905-r606466284,g186338-d12156905,[],[],5,14 August 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '5']]",['istanbul'],loftistanbul,Top-Notch-View with perfect Gin-Cocktails,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r606466284-Bokan_37_Restaurant-London_England.html
169,"['Thank you so much LJW0983 for sharing your outstanding experience with us, I am so pleased that we looked after you so well. we were really excited about the Royal Wedding and wanted to share this with our guests. What a beautiful day we got for it too :). we are really looking forward to welcoming you back to Bokan. Kind regards. Jacqui McMillan & The Bokan Family']","['I have been meaning to write this review since our visit to Bokan. We actually visited on 19th May, which is our wedding anniversary as well as being the date of the Royal wedding. The place was absolutely buzzing with wonderful happy vibes due to the special occasion that many were there to watch on the large screens. We watched a bit and I have to say it was nothing short of spectacular to be able to watch the royal wedding with the London skyline as the back drop. They really had set things out nicely for those wanting to come along and partake in this celebration. We were made to feel extra special as it was our anniversary and every member of staff we encountered gave us their best wishes. We were seated and the views were, in my opinion, the best I have ever experienced in London. We were served by Guillaume and also the husband and wife team. They were effortlessly friendly and professional. Nothing was too much trouble. Honestly top notch staff! The food was delightful - we had the three course set menu, including the royal wedding cake. We even got a little bag of token chocolates to take with us, which was a lovely touch. The drinks flowed and we had an absolutely fantastic anniversary; and it was down to the incredible location and views, the food, the fabulous atmosphere and the amazing staff. Thank you! We will be back again for sure.']", May 2018,g186338-d12156905-r606636091,g186338-d12156905,"['Value', 'Service', 'Food']","['50', '50', '50']",5,15 August 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '20'], ['thumbs-up-fill', '14']]","['Reading, United Kingdom']",LJW0983,Outstanding from start to finish! Thank you!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r606636091-Bokan_37_Restaurant-London_England.html
170,"['Thank you so much for taking the time to write a review about your experience at Bokan, I am thrilled that overall you enjoyed your time with us. Why not next time, book a table in our amazing restaurant on Bokan 37 after drinks on the terrace, I promise you that you will fall in love with our 2 AA Rosette Restaurant. Look forward to seeing you again. Many thanks. Jacqui & The Bokan Family']","['The view over London was amazing especially as the sun was setting. The ambiance had a buzzy vibe and the staff were efficient. The menu wasn’t vast but what was available was adequate.', 'I would definitely go here again for drinks but not sure if i would for dinner ']", August 2018,g186338-d12156905-r602785912,g186338-d12156905,[],[],4,4 August 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '6']]","['London, United Kingdom']",manvsfood40,Dinner ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r602785912-Bokan_37_Restaurant-London_England.html
171,"['Thanks Lukas, we love the 5 star review. Sorry you thought we were understaffed and of course I will be addressing this. Ah the famous Bokan Burger, we will never be able to take this off the menu. Looking forward to seeing you again soon. Jacqui & The Bokan Family']",['Nice food and excellent view. Prices are reasonable for a suchlike location. Service friendly but understaffed. I recommend the burger.'], July 2018,g186338-d12156905-r598459540,g186338-d12156905,[],[],5,22 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '78'], ['thumbs-up-fill', '75']]","['Vienna, Austria']",70lukasf,Good food!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r598459540-Bokan_37_Restaurant-London_England.html
172,"['Thank you MartiniGold for sharing your fabulous experience at Bokan. We love the fact you like our views but of course your feedback about the outstanding service from my team makes me so proud. I am sure we will be welcoming you back soon and we are looking forward to it. Many thanks, Jacqui McMillan & The Bokan Team']","['Great location . Very nice views and the service from staff outstanding. Friendly and welcoming . ', 'We visited for drinks reasonable price for a hotel and super strong so not watered down drinks here ! Very nice and worth the money', ""Will definitely be returning sometime soon but will make sure we reserve a table but we didn't have any trouble finding a table"", 'Thanks for the great service.', ' ']", July 2018,g186338-d12156905-r596300280,g186338-d12156905,[],[],4,15 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '150'], ['thumbs-up-fill', '66']]",['London -East'],MartiniGold,BAR AND VIEWS STOP OFF,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r596300280-Bokan_37_Restaurant-London_England.html
173,"['We are thrilled to read what a ""Wonderful Experience"" you had with us at Bokan. The views are simply stunning I agree and of course when it is then followed by an amazing meal and I am so glad you took the wine pairing, then really what more could you wish for. I hope and I am sure we can welcome you back again soon. Many thanks. Jacqui McMillan - General Manager']","['This restaurant is at the top of the Novotel which is just a little away from the main area of Canary Wharf so it takes a bit of finding but is worth it. We started with drinks on the roof terrace on the 38th floor which is amazing, especially as it was a clear, sunny evening. The atmosphere is fun and lively and of course the view is breathtaking. We had the Tasting Menu with paired wines and enjoyed every mouthful with special mention for the Salmon with mint & pea velouté. Service was good with friendly young staff and, although it was busy, it was still possible to hold a conversation across the table. We were there quite a long time and enjoyed every minute. Highly recommended']", June 2018,g186338-d12156905-r594237671,g186338-d12156905,"['Value', 'Service', 'Food']","['40', '40', '50']",5,9 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '119'], ['thumbs-up-fill', '62']]","['London, United Kingdom']",Deirdre Y,Wonderful Experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r594237671-Bokan_37_Restaurant-London_England.html
174,['Thanks Mark P for sharing your breakfast experience with us! I am glad you enjoyed the fruit salad and of course the amazing views. Hope we can welcome you back for a drink next time as Sunset is truly spectacular. Jacqui & The Bokan Family'],"['Breakfast meeting at Bokan with some colleagues. Excellent views over London from such a high floor.', 'Breakfast was buffet style. Reasonable selection. I enjoyed the fruit salad.', 'Had Rooibos tea which was excellent.']", July 2018,g186338-d12156905-r595465718,g186338-d12156905,"['Value', 'Service', 'Food']","['30', '40', '30']",3,12 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '676'], ['thumbs-up-fill', '170']]","['Hampshire, United Kingdom']",Mark P,Hotel buffet breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r595465718-Bokan_37_Restaurant-London_England.html
175,['Your review really has made me smile and I have to agree with you on London during the summer break! I am so glad you enjoyed our bottomless brunch it is getting really popular. My team of course will be thrilled with their feedback. I am sure we will be welcoming you back soon and we look forward to it. Many thanks. Jacqui McMillan - General Manager'],"['Firstly, it was cool up there and a great escape from the hot London summer we’re having! ', 'Next, the views are amazing. Given I live near Canary Wharf it is intriguing to get a bird’s eye view of the local area from 38 floors up. ', 'Brunch was the usual Londin ‘unlimited’ (but not really unlimited, since it’s only 2 hours) Prosecco thing! Food was great and enough and staff were super attentive and friendly. Best thing was it was quiet on the day we went... maybe because summer holidays had kicked in and everyone has left the city. Fine by me!!! Stay away, I say. London feels much more tolerable during summer breaks and on any of the bank holidays.']", July 2018,g186338-d12156905-r598608449,g186338-d12156905,[],[],5,22 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '26'], ['thumbs-up-fill', '16']]",['London'],LondonFlash,Excellent Brunch,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r598608449-Bokan_37_Restaurant-London_England.html
176,"['Wow, thank you for this fabulous review and we love that we delivered to WOW factor! We agree that we have one of the best views in London and we are very proud of it. I am so glad that you ended a stressful day with us and I hope we can welcome you back in the future. Many thanks for sharing your Brilliant experience here. Jacqui & The Bokan Family']","['Bokan looks like not very much from street level but the roof-top bar - 39 floors up - at night delivers the wow factor big time!! We arrived late when the bar was about to close (and were not as well dressed as other clients!!) but were still made welcome and ended a stressful day in very memorable surroundings. We have been to various roof-top bars but this one showing off London at night, rates very, very highly!']", July 2018,g186338-d12156905-r595056627,g186338-d12156905,"['Service', 'Food']","['50', '50']",5,10 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '40'], ['thumbs-up-fill', '21']]","['Wirral, United Kingdom']",pdamci,Great Bar - Brilliant views,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r595056627-Bokan_37_Restaurant-London_England.html
177,"['Wow Ray, we just love your review and I think you should put us forward to be one of the best views in town :). We are really popular with our local residents from the Wharf and we just love this as it really creates a fabulous atmosphere. Thank you for recommending us and we are so looking forward to welcoming you back soon. Thanks again Ray we really appreciate you sharing this experience with others. Kind regards. Jacqui McMillan and the Bokan Family']","[""How is this restaurant not on the list of best views in town?! The food and service was terrific. A big plus was that it felt to be a popular haunt for locals which meant that it wasn't swamped with only tourists. I got there early and was seated immediately without a reservation. The staff were really professional and swift in their service. Definitely highly recommend. ""]", July 2018,g186338-d12156905-r599097194,g186338-d12156905,[],[],5,24 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '63'], ['thumbs-up-fill', '34']]","['Pittsburgh, Pennsylvania']",rayc625,Great food to equal an amazing view,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r599097194-Bokan_37_Restaurant-London_England.html
178,"['Thank you so much John, I really love your review. Consistency is the key to being successful and I am thrilled that this is your 3rd visit to us and once again we lived up to your expectations. The view is great and of course we do love it but it would be nothing without the great food and service. We look forward to welcoming you for our 4th visit soon. Jacqui & The Bokan Family']","['Our third visit did not disappoint, once again. The food is wonderfully presented and with generous portion sizes. The view is fantastic and the staff are always very friendly. We will be back!']", July 2018,g186338-d12156905-r598718922,g186338-d12156905,[],[],5,23 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '187'], ['thumbs-up-fill', '94']]","['London, United Kingdom']",JohnRPearson,Consistently excellent,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r598718922-Bokan_37_Restaurant-London_England.html
179,"['Love your 5 star rating for your time with us at Bokan, thank you so much for taking the time to do this. I am so pleased to read how well we looked after you and especially your feedback about my team. Look forward to seeing you soon. Jacqui & The Bokan Family']",['Great Location and superb views. Staff are great and excellent Cocktails and Drinks. worth getting near window'], July 2018,g186338-d12156905-r602278168,g186338-d12156905,"['Value', 'Service', 'Food']","['50', '50', '50']",5,3 August 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '451'], ['thumbs-up-fill', '132']]","['Chester, United Kingdom']",drpeterr23,Superb view,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r602278168-Bokan_37_Restaurant-London_England.html
180,"['WOW WOW WOW, thank you Lallalie for this fantastic review and thank you so much for sharing your experience on here. Of course we are thrilled that you enjoyed the tasting menu and matching wines but of course when you specifically mention my talent like Jerome it makes me so proud to have him as part of my team here. We are looking forward to welcoming you back soon. Jacqui & The Bokan Family']","['I had the pleasure to work with the Bokan Team last week to organise a Business dinner with 20 VIP guests.', 'I would like to congratulate the Chef for her excellent and creative food and the Service Team who did an amazing job for us! The wine selection with the tasting menu was just perfrect!', ""Special Thanks to the Maitre d'Hôtel Jérôme who was a Perfect Partner. He took care of all of us with a lot of professionalism and made everything possible to please us. "", 'I strongly recommend this new restaurant in Canary Wharf. ', 'On top of all the above compliments I must say that the view from the Bokan restaurant is a ""must see""!', 'Many thanks again for this lovely and tasty evening!']", July 2018,g186338-d12156905-r594218766,g186338-d12156905,"['Value', 'Service', 'Food']","['50', '50', '50']",5,9 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '29'], ['thumbs-up-fill', '34']]","['Thionville, France']",Lallalie,Amazing Business Dinner at Bokan!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r594218766-Bokan_37_Restaurant-London_England.html
181,"['Great review, thank you!!!!! Aurelie is amazing and so passionate, she was delighted to read your feedback. See you soon Louisa. Jacqui McMillan - General Manager']",['I have been here a few times now and Chef Aurelie and her team always cook simply the best food! Without a doubt the best food in Canary Wharf and some of the best in London.'], June 2018,g186338-d12156905-r590092531,g186338-d12156905,[],[],5,23 June 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",louisadaxer,Simply the best!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r590092531-Bokan_37_Restaurant-London_England.html
182,"['Thank you so much for taking the time to review your experience with us. I am sorry that we let you down with the service, I will certainly address this. I am glad you enjoyed the food though and of course the views and I hope we can welcome you back. Kind regards. Jacqui & The Bokan Family']","['My family and I stayed at the hotel and went eating at the restaurant our last evening. ', 'Upstairs a party was going on (The restaurants is in more than one floor) so there’s was pretty noisy but that happens...', 'But the servers was really stressibg and ran around (no seriously ran). The kitchen is semi open and they garnished the food on both side of the kitchen counter. I DONT think this is very appealing it was almost like you sad in there busy kitchen,,,', 'Beside the party the restaurant was very noisy too', 'The decoration is kind of hip and hipster. Pretty cool maybe a bit dark if it hasn’t been for the window walls. I don’t say I didn’t like it. Don’t say I love it. It’s a matter of personal taste and I’m pretty neutral about the decorating. ', 'We waiting way to long on our food - I think they were sending plates kind of slowly out of the kitchen in general...', 'Most of the waiters did not talk very good English and had a heavy accent (maybe French?) ', 'But I must admit the food was really good! Got to staters cause no mains seems appealing to me. I will put the pictures up. ', '(The menu hasn’t changed in a long time)', 'I must also mention the view! It is stunning!!', 'You can see so much of London! Even London eye. It is turning the other way if the big skyscrapers so again it is an amazing view! (Just like the hotel rooms’)', 'I would maybe say it worth a visit for the food and the view!']", June 2018,g186338-d12156905-r590127458,g186338-d12156905,[],[],3,24 June 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '8']]",[],sofiek742,Delicious food but stressing atmosphere,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r590127458-Bokan_37_Restaurant-London_England.html
183,"[""We think Bokan is beautiful and we're thrilled that you do as well nashbob127! Thankyou for coming to visit and enjoying our amazing restaurant and bar!"", 'Warm regards,', 'The team at Bokan']",['Beautiful venue in the earth of canary wharf. Definitely go there if you wanna enjoy a nice drink on the top of Canary wharf!'], June 2018,g186338-d12156905-r592023139,g186338-d12156905,[],[],5,1 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]","['Greater London, United Kingdom']",Bob N,What a view!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r592023139-Bokan_37_Restaurant-London_England.html
184,"[""We're so happy you choose to celebrate your aunt's birthday with us gamarteifio and that everyone had an excellent time! Thankyou for choosing us and we can't wait to welcome you all back again soon!"", 'Warm regards,', 'The team at Bokan']","[""I booked a table of 6 for my aunt's 70th. There was a slight confusion on arrival but that was cleared up. Staff allowed us to sprinkle confetti on the table to decorate and attach 2 helium balloons to her chair. "", 'The food was beautifully presented and the taste was EXCELLENT.', 'We had a great evening, staff were welcoming and attentive, decor was nice, the panoramic view was simply beautiful from the 37th floor and the overall ambience was nothing short of perfect. My aunt was made a fuss off and would I go again? OF COURSE!!!']", June 2018,g186338-d12156905-r591900275,g186338-d12156905,"['Value', 'Service', 'Food']","['40', '40', '50']",5,30 June 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]","['Maidstone, United Kingdom']",_gamarteifio,The absolute best!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r591900275-Bokan_37_Restaurant-London_England.html
185,"[""Thankyou for your lovely review AdamBilgy. We're thrilled to hear that you enjoyed your time in Bokan (especially our wine list) and look forward to welcoming you back again soon for another great experience!"", 'Warm regards,', 'The team at Bokan']","['Sky bar situated in the Novotel.', 'Brilliant view over London, especially the sunset. Lots of comfortable places to sit, with very welcoming staff. Reasonably priced wines, with a good varied selection. Would definitely return. ']", June 2018,g186338-d12156905-r591978686,g186338-d12156905,[],[],4,30 June 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '1115'], ['thumbs-up-fill', '5398']]","['Trowbridge, United Kingdom']",AdamBilgy,Great for drinks,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r591978686-Bokan_37_Restaurant-London_England.html
186,['Thank you so much Samirs64 for sharing your experience. I know exactly what Duty Manager you are talking about and he makes us laugh al the time. So gad you found our little Gem and see you soon! Jacqui McMillan - General Manager'],['A wonderful gem near Canary Wharf in a Novotel. No really inside a Novotel. It is on a really high floor with fantastic panaromic views of London. Much more reasonable than the shard and great cocktails. We had a moijto and a rhubarb version. Pictures attached. Abt £12 each plus 12.5% service charge. The duty manager is crazy and funny. We asked could we sit on a reserved table by the window. He said let me check. Let’s call a friend like on who wants to be a millionaire. Then after a few funny comments gave us our table. We were served by a lovely Italian lady and service was great and almost endearing. If you visit Canary Wharf or just want to have a wonderful view and not pay shard prices then come here. '], June 2018,g186338-d12156905-r590122283,g186338-d12156905,[],[],5,24 June 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '91'], ['thumbs-up-fill', '48']]","['Lymm, United Kingdom']",samirs64,Friday evening cocktails ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r590122283-Bokan_37_Restaurant-London_England.html
187,"['Lincoln, honestly I think you brought a smile and a tear to most of us at our morning meeting today when I shared your review and the most amazing experience you had with us at Bokan. The best of it was that ""Jerome"" who was the gentleman that looked after you and made sure everything went well (despite your nerves) was in the meeting and we gave him a round of applause. I am so thrilled and proud when I read a review like this and THANK YOU for not only sharing this special moment with us at Bokan but also to share this experience with others on here. We are really looking forward to welcoming you back soon. Congratulations from all of us at Bokan - Jacqui McMillan - General Manager']","['Friday 29th June may just have been the most incredible day of my life and The Bokan played a very large part in making this happen, particularly the restaurant manager, who regrettably i did not catch the name of in all of the excitement.', ""I had planned a day out for my now Fiance's birthday and to her knowledge it was simply a day to celebrate just that. I however had other plans, that would see me propose to her and catch her completely unaware. "", 'I called the restaurant earlier in the week to ask them if they could help me make this proposal special by giving me access for a brief period of time to the roof terrace. On my first call it did not sound too promising, but after calling a second time, i was told that our server on the day would allow me to view the platform for a short period of time and during this i would be able to pop the question, whilst looking over the simply incredible view of London that The Bokan has to offer. ', 'I was still slightly unsure how this would pan out but i had everything else ready, the ring had been purchased, the after-celebrations were in place - I just needed to keep the surprise under wraps and hope that our server on the day would pull through in helping me to co-ordinate things perfectly. ', 'On arrival we assumed with reading the brunch menu and immediately had our glasses filled with prosecco, to my very nervous delight. ', ""Between enjoying perhaps the most delicious and exquisite 3 course meal i have ever had the pleasure of eating, i found a moment to speak to the manager (our server) in private and discussed my phone calls earlier in the week. He very quietly assured me that he had received my request and after our meal he would offer us both a 'tour' of the bar and the roof terrace, which was not scheduled to open until 5pm onwards. "", 'We finished our desserts and the moment arrived.. my palms started to clam. It was time for me to pull through on my part of the deal. The Manager (who had been welcoming and hilariously funny throughout, might i add) asked my fiance and i if we would like to take a tour, as it was our first time in The Bokan. ', ""He proceeded to take us upstairs and we looked through the bar's windows to see the view of the o2, he then asked my Fiance if she would like to see the roof terrace. She was very excited, as was I. "", 'We got to the roof terrace and the restaurant Manager said to us that if we liked we could spend some time here to take in the views, take photos etc and then left us to enjoy the moment. ', 'My then Girlfriend looked at me with a very puzzled but ecstatic face and asked me why i thought he was being so incredibly nice to us in particular. It was time for me to explain the reason for this... ', 'I dropped to one knee and told her exactly what she meant to me and the rest is history: SHE SAID YES! :D', 'Moments later, after the screams of happiness and tears had ensued, the Manager had re-appeared with 2 glasses and an ice bucket of prosecco in the other. ', 'He congratulated us and assured us that we could take our time and enjoy the terrace for a while longer, as we took in the moment. The gods were seriously in my favour that day, as the weather was magnificent and i really cannot serve justice to the views on offer, with my limited vocabulary.', ""I'd like to thank everyone at The Bokan for helping me to orchestrate this special moment in our lives so perfectly and for going above and beyond. "", 'I recommend this restaurant to anyone and all the better if you are looking to celebrate a special occasion. we will certainly be returning for the brunch in the future and i will be telling the story of how you helped me to nail my proposal plans. ', ""Lastly, i want to apologise again that i was unable to catch the restaurant Manager's name as i of course had a lot on my mind that day, but he was just incredible throughout. We wanted to thank him personally but by the time we came to leaving, he was on his break and not in the building. "", 'I hope the next time that we visit i can see him again and thank him personally for his help that day. ', 'As far as fine dining in London goes, it will be very hard to top the experience that The Bokan provides.', 'Thanks again and kindest regards', 'Lincoln']", June 2018,g186338-d12156905-r592426056,g186338-d12156905,"['Value', 'Service', 'Food']","['50', '50', '50']",5,2 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '5']]",[],Lincoln S,Maybe the most incredible dining experience of my life.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r592426056-Bokan_37_Restaurant-London_England.html
188,"['Wow, Liam is so happy and proud to read this amazing review about him! Thank you so much Josh for sharing this and of course Liam will be rewarded for this fabulous mention. Love the fact you got a picture too! Peter has a great team and is a great Manager and I am delighted to see this shows in his team. I am sure we will be welcoming you back to Bokan again soon. Thanks again for sharing your experience. Kind regards. Jacqui McMillan & The Bokan Family']","[""I stayed at the Canary Wharf hotel the week of July 1 on a visit from America and the entire experience was fantastic. Tim and his staff were great but the highlight was easily the Bokan. I spent a good chunk of time there each day during the week and the service was always amazing. Peter and his team were all super professional, but the Star of the show, and my personal favorite bartender (now friend!) was Liam. If you ever visit this bar, do yourself a favor and have Liam serve you. The guy is a beast at his craft and made some of the best drinks I've had in my life. Liam was a huge part of the trip's success so definitely request him if you stay there, he's hilarious! My friend and I loved him so much we even got a pic with him! (see attached)""]", July 2018,g186338-d12156905-r594133049,g186338-d12156905,"['Value', 'Service', 'Food']","['50', '50', '40']",5,8 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '2']]",[],jb01201,BEST BAR EVER!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r594133049-Bokan_37_Restaurant-London_England.html
189,"['Thanks Christopher for this fabulous 5 star review, we love it. I absolutely agree that dusk is the most beautiful time to spend with us and the sunset is stunning. We look forward to seeing you again soon. Many thanks. Jacqui & The Bokan Team']",['Best to book for dusk when the sun is setting on a clear night. Ask for a table next to the window. Food is outstanding.'], June 2018,g186338-d12156905-r592465612,g186338-d12156905,[],[],5,2 July 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '21'], ['thumbs-up-fill', '9']]","['London, United Kingdom']",Christopher V,Tremendous restaurant,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r592465612-Bokan_37_Restaurant-London_England.html
190,"[""Oh we love Antonella too! Thanks Christian and I so happy to hear that you love the G&T's, we have 60 to try so you need to come back and see us soon. Jacqui & The Bokan family""]","['Best thing about Bokan was the lovely Antonella super service ', 'Food and bar snacks great ', 'G&T are fantastic ']", June 2018,g186338-d12156905-r589291648,g186338-d12156905,[],[],5,20 June 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '4']]","['London, United Kingdom']",ChristianW273,Great location ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r589291648-Bokan_37_Restaurant-London_England.html
191,"['We just love your review Mark, thank you so much. We are thrilled that you enjoyed the tasting menu and of course the view is spectacular! Looking forward to welcoming you back soon. Jacqui &The Bokan Family']",['Went with a friend for dinner and tried the tasting menu which was excellent. Friendly & helpful service with some great recommendations. Decent affordable wines to pair and the salmon was spectacular. Lovely way to relax looking at the views of London.'], May 2018,g186338-d12156905-r587740243,g186338-d12156905,"['Value', 'Service', 'Food']","['40', '50', '40']",5,16 June 2018,Bokan_37_Restaurant,/Restaurant_Review-g186338-d12156905-Reviews-Bokan_37_Restaurant-London_England.html,"[['pencil-paper', '120'], ['thumbs-up-fill', '88']]","['Singapore, Singapore']",Mark8888,Great views and food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r587740243-Bokan_37_Restaurant-London_England.html
